time,open,high,low,close,tick_volume,spread,real_volume
2023-07-31 02:36:00,11025.66,11025.66,11024.918,11024.918,59,1100,0
2023-07-31 02:37:00,11024.905,11024.905,11024.269,11024.269,59,1100,0
2023-07-31 02:38:00,11024.25,11024.25,11023.569,11023.569,59,1100,0
2023-07-31 02:39:00,11023.561,11023.561,11022.885,11022.885,59,1100,0
2023-07-31 02:40:00,11022.867,11022.867,11022.316,11022.316,58,1100,0
2023-07-31 02:41:00,11022.313,11029.194,11022.176,11028.638,59,1100,0
2023-07-31 02:42:00,11028.634,11028.634,11027.93,11027.93,60,1100,0
2023-07-31 02:43:00,11027.911,11027.911,11027.258,11027.258,59,1100,0
2023-07-31 02:44:00,11027.24,11027.24,11026.547,11026.547,59,1100,0
2023-07-31 02:45:00,11026.536,11026.536,11025.932,11025.932,59,1100,0
2023-07-31 02:46:00,11025.916,11025.916,11025.269,11025.269,59,1100,0
2023-07-31 02:47:00,11025.257,11025.257,11024.629,11024.629,53,1100,0
2023-07-31 02:48:00,11024.614,11024.614,11023.937,11023.937,59,1100,0
2023-07-31 02:49:00,11023.929,11023.929,11023.396,11023.396,57,1100,0
2023-07-31 02:50:00,11023.378,11023.378,11022.658,11022.658,59,1100,0
2023-07-31 02:51:00,11022.654,11032.864,11022.418,11032.632,57,1100,0
2023-07-31 02:52:00,11032.626,11032.626,11031.999,11031.999,60,1100,0
2023-07-31 02:53:00,11031.994,11031.994,11031.417,11031.417,57,1100,0
2023-07-31 02:54:00,11031.399,11031.399,11030.761,11030.761,59,1100,0
2023-07-31 02:55:00,11030.745,11030.745,11030.087,11030.087,60,1100,0
2023-07-31 02:56:00,11030.055,11036.142,11029.978,11035.58,58,1100,0
2023-07-31 02:57:00,11035.561,11035.561,11034.825,11034.825,58,1100,0
2023-07-31 02:58:00,11034.804,11034.804,11034.184,11034.184,59,1100,0
2023-07-31 02:59:00,11034.184,11034.184,11033.483,11033.483,58,1100,0
2023-07-31 03:00:00,11033.48,11033.48,11032.84,11032.84,59,1100,0
2023-07-31 03:01:00,11032.832,11037.874,11032.332,11037.708,60,1100,0
2023-07-31 03:02:00,11037.695,11037.695,11037.023,11037.023,60,1100,0
2023-07-31 03:03:00,11037.011,11037.011,11036.257,11036.257,59,1100,0
2023-07-31 03:04:00,11036.243,11036.243,11035.684,11035.684,57,1100,0
2023-07-31 03:05:00,11035.672,11035.672,11035.025,11035.025,58,1100,0
2023-07-31 03:06:00,11035.024,11035.024,11034.319,11034.319,59,1100,0
2023-07-31 03:07:00,11034.316,11034.316,11033.663,11033.663,56,1100,0
2023-07-31 03:08:00,11033.657,11033.657,11033.032,11033.032,57,1100,0
2023-07-31 03:09:00,11033.029,11033.029,11032.419,11032.419,57,1100,0
2023-07-31 03:10:00,11032.405,11032.405,11031.719,11031.719,58,1100,0
2023-07-31 03:11:00,11031.705,11031.705,11030.976,11030.976,60,1100,0
2023-07-31 03:12:00,11030.97,11030.97,11030.339,11030.339,59,1100,0
2023-07-31 03:13:00,11030.318,11030.318,11029.74,11029.74,57,1100,0
2023-07-31 03:14:00,11029.731,11029.731,11029.01,11029.01,57,1100,0
2023-07-31 03:15:00,11029.005,11029.005,11028.371,11028.371,60,1100,0
2023-07-31 03:16:00,11028.361,11028.361,11027.715,11027.715,57,1100,0
2023-07-31 03:17:00,11027.696,11027.696,11027.051,11027.051,57,1100,0
2023-07-31 03:18:00,11027.046,11027.046,11026.383,11026.383,59,1100,0
2023-07-31 03:19:00,11026.382,11026.382,11025.781,11025.781,59,1100,0
2023-07-31 03:20:00,11025.77,11025.77,11025.16,11025.16,59,1100,0
2023-07-31 03:21:00,11025.16,11025.16,11024.511,11024.511,60,1100,0
2023-07-31 03:22:00,11024.5,11024.5,11023.8,11023.8,58,1100,0
2023-07-31 03:23:00,11023.785,11023.785,11023.08,11023.08,59,1100,0
2023-07-31 03:24:00,11023.073,11023.073,11022.449,11022.449,58,1100,0
2023-07-31 03:25:00,11022.445,11022.445,11021.715,11021.715,60,1100,0
2023-07-31 03:26:00,11021.714,11021.714,11020.993,11020.993,59,1100,0
2023-07-31 03:27:00,11020.985,11020.985,11020.399,11020.399,60,1100,0
2023-07-31 03:28:00,11020.398,11020.398,11019.767,11019.767,58,1100,0
2023-07-31 03:29:00,11019.748,11019.748,11019.066,11019.066,57,1100,0
2023-07-31 03:30:00,11019.06,11019.06,11018.429,11018.429,59,1100,0
2023-07-31 03:31:00,11018.416,11018.416,11017.776,11017.776,60,1100,0
2023-07-31 03:32:00,11017.771,11017.771,11017.078,11017.078,59,1100,0
2023-07-31 03:33:00,11017.078,11017.078,11016.341,11016.341,60,1100,0
2023-07-31 03:34:00,11016.32,11016.32,11015.603,11015.603,58,1100,0
2023-07-31 03:35:00,11015.576,11015.576,11014.774,11014.774,58,1100,0
2023-07-31 03:36:00,11014.77,11014.77,11014.092,11014.092,54,1100,0
2023-07-31 03:37:00,11014.09,11014.09,11013.429,11013.429,59,1100,0
2023-07-31 03:38:00,11013.414,11013.414,11012.66,11012.66,58,1100,0
2023-07-31 03:39:00,11012.622,11012.622,11012.001,11012.001,59,1100,0
2023-07-31 03:40:00,11011.996,11011.996,11011.341,11011.341,56,1100,0
2023-07-31 03:41:00,11011.322,11011.322,11010.667,11010.667,60,1100,0
2023-07-31 03:42:00,11010.641,11010.641,11010.015,11010.015,59,1100,0
2023-07-31 03:43:00,11010.006,11010.006,11009.424,11009.424,60,1100,0
2023-07-31 03:44:00,11009.405,11009.405,11008.805,11008.805,59,1100,0
2023-07-31 03:45:00,11008.772,11008.772,11008.132,11008.132,59,1100,0
2023-07-31 03:46:00,11008.113,11008.113,11007.31,11007.31,60,1100,0
2023-07-31 03:47:00,11007.304,11007.304,11006.672,11006.672,57,1100,0
2023-07-31 03:48:00,11006.671,11021.233,11006.625,11020.671,59,1100,0
2023-07-31 03:49:00,11020.66,11020.66,11020.012,11020.012,58,1100,0
2023-07-31 03:50:00,11020.005,11020.005,11019.246,11019.246,60,1100,0
2023-07-31 03:51:00,11019.232,11019.232,11018.541,11018.541,59,1100,0
2023-07-31 03:52:00,11018.54,11018.54,11017.85,11017.85,60,1100,0
2023-07-31 03:53:00,11017.836,11017.836,11017.145,11017.145,58,1100,0
2023-07-31 03:54:00,11017.141,11017.141,11016.523,11016.523,58,1100,0
2023-07-31 03:55:00,11016.518,11016.518,11015.835,11015.835,59,1100,0
2023-07-31 03:56:00,11015.819,11015.819,11015.229,11015.229,57,1100,0
2023-07-31 03:57:00,11015.22,11015.22,11014.66,11014.66,57,1100,0
2023-07-31 03:58:00,11014.645,11014.645,11014.057,11014.057,58,1100,0
2023-07-31 03:59:00,11014.044,11014.044,11013.378,11013.378,57,1100,0
2023-07-31 04:00:00,11013.36,11013.36,11012.794,11012.794,59,1100,0
2023-07-31 04:01:00,11012.781,11029.147,11012.262,11029.042,59,1100,0
2023-07-31 04:02:00,11029.031,11029.031,11028.39,11028.39,59,1100,0
2023-07-31 04:03:00,11028.382,11028.382,11027.706,11027.706,60,1100,0
2023-07-31 04:04:00,11027.705,11027.705,11027.073,11027.073,60,1100,0
2023-07-31 04:05:00,11027.064,11027.064,11026.493,11026.493,60,1100,0
2023-07-31 04:06:00,11026.46,11026.46,11025.795,11025.795,59,1100,0
2023-07-31 04:07:00,11025.783,11025.783,11025.195,11025.195,58,1100,0
2023-07-31 04:08:00,11025.171,11025.171,11024.536,11024.536,57,1100,0
