,timestamp,open,high,low,close,volume
59,2023-04-22,27256.8,27870.0,27131.8,27804.2,40584.80405522
60,2023-04-23,27804.2,27804.2,27314.6,27578.9,42907.93633958
61,2023-04-24,27578.9,27997.4,26933.9,27499.0,81825.40774477
62,2023-04-25,27499.0,28388.0,27181.2,28289.0,66845.20403079
63,2023-04-26,28289.1,30050.0,27200.0,28417.3,177797.3211862
64,2023-04-27,28417.4,29888.0,28383.0,29474.1,146871.66825336
65,2023-04-28,29474.1,29589.6,28888.3,29311.2,72210.4808244
66,2023-04-29,29313.4,29452.0,29037.5,29235.0,23208.7924316
67,2023-04-30,29235.0,29964.1,29090.4,29238.3,55691.27775573
68,2023-05-01,29239.4,29332.6,27663.7,28068.5,93629.34019524
69,2023-05-02,28068.5,28888.0,27873.6,28680.1,68471.06513368
70,2023-05-03,28680.0,29268.4,28109.0,29030.6,99708.47280736
71,2023-05-04,29030.6,29391.0,28671.7,28837.6,59563.2868982
72,2023-05-05,28837.6,29707.2,28700.0,29517.4,85269.56144961
73,2023-05-06,29517.4,29857.5,28359.2,28891.3,59479.12725707
74,2023-05-07,28891.3,29178.3,28417.1,28453.5,42549.40516476
75,2023-05-08,28453.8,28655.3,27268.0,27676.1,94227.51634219
76,2023-05-09,27676.2,27816.9,27360.0,27633.3,44908.22596079
77,2023-05-10,27633.3,28313.5,26730.1,27604.9,105156.23018309
78,2023-05-11,27605.0,27654.0,26692.0,26972.2,72273.40585538
79,2023-05-12,26972.2,27087.2,25785.1,26789.2,85895.76361292
80,2023-05-13,26789.2,27053.8,26689.0,26770.1,27498.33570088
81,2023-05-14,26770.0,27223.6,26538.3,26911.4,30485.83324645
82,2023-05-15,26911.3,27676.1,26700.6,27156.5,60094.0758009
83,2023-05-16,27156.5,27293.7,26846.3,27025.6,46124.97337851
84,2023-05-17,27025.5,27513.0,26524.2,27395.2,55674.23074325
85,2023-05-18,27395.2,27479.0,26345.5,26817.4,64320.73591688
86,2023-05-19,26817.4,27188.8,26595.1,26877.3,34945.08239737
87,2023-05-20,26877.3,27150.2,26828.3,27100.7,13503.30317898
88,2023-05-21,27100.7,27277.5,26656.8,26745.6,29478.02387112
89,2023-05-22,26745.5,27099.1,26528.0,26843.6,37236.85395572
90,2023-05-23,26843.7,27500.0,26796.8,27221.6,47375.80640309
91,2023-05-24,27221.6,27221.6,26058.0,26323.3,73827.94792982
92,2023-05-25,26322.1,26625.8,25855.1,26462.7,58071.97458958
93,2023-05-26,26462.7,26937.2,26328.8,26707.6,38987.9795829
94,2023-05-27,26707.0,26900.0,26539.8,26858.4,17058.27079416
95,2023-05-28,26858.5,28286.0,26770.2,28077.6,57029.10258151
96,2023-05-29,28077.6,28452.3,27533.7,27742.5,51160.3135121
97,2023-05-30,27742.6,28048.5,27551.5,27696.6,41045.72390102
98,2023-05-31,27696.7,27839.8,26828.0,27209.6,59472.63499931
99,2023-06-01,27209.6,27352.7,26600.1,26809.3,50529.95252846
100,2023-06-02,26809.3,27295.8,26490.5,27240.7,52271.62898106
101,2023-06-03,27240.7,27348.0,26910.0,27066.6,18095.66265764
102,2023-06-04,27066.6,27466.1,26952.8,27111.3,25357.88276007
103,2023-06-05,27111.3,27123.9,25360.1,25721.3,111834.21952597
104,2023-06-06,25721.3,27365.3,25337.0,27230.5,114429.45033962
105,2023-06-07,27230.6,27400.0,26130.0,26342.0,109692.1738867
106,2023-06-08,26342.0,26810.6,26211.7,26495.1,41548.38712283
107,2023-06-09,26495.2,26775.0,26264.8,26474.4,39882.68719282
108,2023-06-10,26474.3,26527.7,25350.0,25842.4,100940.36050043
109,2023-06-11,25842.5,26209.0,25628.1,25927.5,44041.88487128
110,2023-06-12,25927.6,26099.8,25609.0,25900.5,51830.72323812
111,2023-06-13,25900.5,26430.6,25706.9,25933.1,74945.95041343
112,2023-06-14,25933.1,26088.9,24742.3,25111.2,81421.1517002
113,2023-06-15,25111.2,25745.0,24754.1,25578.8,69906.13339642
114,2023-06-16,25578.7,26519.3,25120.3,26333.0,74220.049964
115,2023-06-17,26333.1,26869.9,26153.2,26500.2,39858.05145367
116,2023-06-18,26500.1,26689.0,26200.0,26328.2,31146.82932118
117,2023-06-19,26328.1,27070.9,26242.2,26828.5,68585.14314161
118,2023-06-20,26828.5,28395.0,26624.5,28302.0,110435.41711075
119,2023-06-21,28302.0,30839.6,28260.3,30002.9,171880.15732111
120,2023-06-22,30002.8,30511.6,29429.6,29880.2,84648.98949503
121,2023-06-23,29880.3,31444.3,29810.0,30696.5,105060.75138825
122,2023-06-24,30696.4,30808.6,30210.4,30543.1,33732.92149196
123,2023-06-25,30542.8,31050.9,30278.0,30468.6,38702.36665127
124,2023-06-26,30468.5,30650.0,29896.9,30262.4,59017.05038821
125,2023-06-27,30262.4,30998.8,30219.0,30684.1,52805.00338703
126,2023-06-28,30684.1,30699.2,29830.0,30063.6,52921.11353738
127,2023-06-29,30063.6,30827.4,30032.8,30442.0,43929.7785991
128,2023-06-30,30441.9,31292.1,29368.3,30461.5,124305.59810292
129,2023-07-01,30461.6,30656.8,30302.6,30576.7,17842.0399368
130,2023-07-02,30576.6,30808.3,30141.2,30611.5,37149.62171175
131,2023-07-03,30611.5,31401.1,30562.1,31152.4,54818.50945255
132,2023-07-04,31152.8,31320.9,30615.3,30759.7,47249.81255178
133,2023-07-05,30759.7,30869.1,30176.4,30492.1,44681.90630441
134,2023-07-06,30492.1,31555.0,29831.0,29880.3,115539.69896491
135,2023-07-07,29880.2,30438.5,29689.1,30338.2,59057.57964258
136,2023-07-08,30338.2,30385.8,30034.7,30281.7,18779.47958698
137,2023-07-09,30281.8,30441.7,30062.3,30159.8,22196.67767825
138,2023-07-10,30159.8,31051.6,29884.5,30413.0,60156.20615698
139,2023-07-11,30412.9,30814.4,30282.0,30619.7,39146.24389247
140,2023-07-12,30619.7,31000.0,30200.0,30374.6,51684.30970175
141,2023-07-13,30374.6,31850.0,30241.5,31453.5,109419.3014892
142,2023-07-14,31453.6,31643.3,29900.0,30312.4,90417.15496187
143,2023-07-15,30312.3,30395.3,30240.9,30283.6,13145.00577344
144,2023-07-16,30283.7,30454.0,30057.1,30230.0,24266.96086998
145,2023-07-17,30230.0,30332.5,29647.3,30135.5,47375.29323964
146,2023-07-18,30135.6,30231.3,29453.6,29854.4,51688.55385653
147,2023-07-19,29854.5,30187.5,29751.1,29895.2,38559.01281898
148,2023-07-20,29895.2,30411.2,29520.9,29787.8,56976.24920897
149,2023-07-21,29787.8,30053.2,29717.1,29889.2,27237.78196857
150,2023-07-22,29889.2,29986.5,29612.9,29778.9,15887.26299728
151,2023-07-23,29779.2,30368.0,29717.8,30076.8,28002.17545619
152,2023-07-24,30076.8,30087.5,28849.2,29166.3,56684.36809699
153,2023-07-25,29166.3,29366.4,29035.5,29219.3,24156.35696397
154,2023-07-26,29219.3,29664.9,29084.6,29334.1,37890.80540222
155,2023-07-27,29334.0,29554.6,29067.8,29202.5,26668.30840298
156,2023-07-28,29202.5,29535.4,29114.8,29307.3,25548.13969173
157,2023-07-29,29307.3,29392.8,29228.8,29347.0,8485.18399558
158,2023-07-30,29347.0,29444.7,28916.7,29260.6,26252.40493862
159,2023-07-31,29260.6,29521.2,29092.7,29216.2,32758.86851254
160,2023-08-01,29216.2,29732.0,28544.4,29698.2,79030.74070995
161,2023-08-02,29698.1,30064.8,28910.2,29164.0,79844.19979977
162,2023-08-03,29164.1,29417.0,28950.0,29182.0,30858.52459989
163,2023-08-04,29182.0,29312.1,28690.0,29078.8,27892.64675075
164,2023-08-05,29078.7,29115.6,28955.7,29057.9,7271.13306611
165,2023-08-06,29058.0,29193.5,28964.6,29060.8,11410.66653573
166,2023-08-07,29060.8,29239.1,28661.1,29179.2,35436.99550826
167,2023-08-08,29179.3,30234.4,29115.4,29752.2,61773.74726151
168,2023-08-09,29752.2,30128.4,29355.1,29557.5,43560.37649398
169,2023-08-10,29557.6,29711.7,29301.0,29432.9,24009.2977864
170,2023-08-11,29432.9,29536.3,29216.6,29407.4,17567.36875557
171,2023-08-12,29407.3,29468.4,29361.2,29406.9,5040.39721677
172,2023-08-13,29406.8,29444.7,29250.0,29283.3,8393.36996673
173,2023-08-14,29283.2,29662.6,29061.2,29406.8,39268.36148619
174,2023-08-15,29406.9,29464.5,29050.0,29166.7,24765.27025671
175,2023-08-16,29166.7,29219.9,28689.0,28696.5,41035.58416886
176,2023-08-17,28696.6,28742.9,24359.1,26630.2,163363.23159264
177,2023-08-18,26630.2,26815.6,25567.0,26027.7,91350.04258576
178,2023-08-19,26027.6,26246.0,25782.3,26081.0,29564.53166884
179,2023-08-20,26081.0,26286.5,25944.5,26173.7,19362.27368044
180,2023-08-21,26173.7,26246.4,25792.8,26107.5,43867.96103047
181,2023-08-22,26107.4,26119.7,25300.0,26028.2,64203.94484036
182,2023-08-23,26028.2,26800.0,25788.0,26419.8,77982.3411414
183,2023-08-24,26419.8,26558.5,25836.4,26152.6,45501.51654268
184,2023-08-25,26152.7,26297.5,25760.0,26034.0,47371.27913428
185,2023-08-26,26034.0,26105.0,25963.9,25994.9,9341.52764072
186,2023-08-27,25994.8,26156.2,25954.1,26075.6,11406.34430394
187,2023-08-28,26075.6,26234.5,25837.0,26097.6,31700.65499986
188,2023-08-29,26097.5,28134.6,25897.6,27708.7,102014.20198401
189,2023-08-30,27708.7,27759.2,26993.0,27287.4,47094.3847791
190,2023-08-31,27287.6,27595.8,25625.6,25917.7,86080.30315561
191,2023-09-01,25917.6,26142.2,25310.0,25784.3,57865.92312025
192,2023-09-02,25784.3,25965.9,25735.9,25854.7,12137.52035539
193,2023-09-03,25854.6,26120.8,25792.2,25955.8,18608.81604063
194,2023-09-04,25955.9,26087.8,25612.9,25797.3,26320.37912024
195,2023-09-05,25797.3,25880.0,25535.5,25767.3,25363.11419895
196,2023-09-06,25767.3,26029.9,25334.8,25739.6,41590.62072732
197,2023-09-07,25739.6,26420.0,25586.4,26231.5,43178.47754863
198,2023-09-08,26231.5,26424.6,25617.3,25892.1,38296.37864249
199,2023-09-09,25892.1,25925.0,25779.5,25845.2,7575.54779878
